+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| cluster     | host                 | cpu   | core  | cpuset | cpumodel                  | gpu  | gpudevice  | gpumodel                       |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-9           | 17    | 129   | 0      | Intel Xeon Silver 4110    | 33   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 17    | 130   | 2      | Intel Xeon Silver 4110    | 33   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 17    | 131   | 4      | Intel Xeon Silver 4110    | 33   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 17    | 132   | 6      | Intel Xeon Silver 4110    | 33   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 17    | 133   | 8      | Intel Xeon Silver 4110    | 34   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 17    | 134   | 10     | Intel Xeon Silver 4110    | 34   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 17    | 135   | 12     | Intel Xeon Silver 4110    | 34   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 17    | 136   | 14     | Intel Xeon Silver 4110    | 34   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 18    | 137   | 1      | Intel Xeon Silver 4110    | 35   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 18    | 138   | 3      | Intel Xeon Silver 4110    | 35   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 18    | 139   | 5      | Intel Xeon Silver 4110    | 35   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 18    | 140   | 7      | Intel Xeon Silver 4110    | 35   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 18    | 141   | 9      | Intel Xeon Silver 4110    | 36   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 18    | 142   | 11     | Intel Xeon Silver 4110    | 36   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 18    | 143   | 13     | Intel Xeon Silver 4110    | 36   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 18    | 144   | 15     | Intel Xeon Silver 4110    | 36   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-10          | 19    | 145   | 0      | Intel Xeon Silver 4110    | 37   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 19    | 146   | 2      | Intel Xeon Silver 4110    | 37   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 19    | 147   | 4      | Intel Xeon Silver 4110    | 37   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 19    | 148   | 6      | Intel Xeon Silver 4110    | 37   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 19    | 149   | 8      | Intel Xeon Silver 4110    | 38   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 19    | 150   | 10     | Intel Xeon Silver 4110    | 38   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 19    | 151   | 12     | Intel Xeon Silver 4110    | 38   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 19    | 152   | 14     | Intel Xeon Silver 4110    | 38   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 20    | 153   | 1      | Intel Xeon Silver 4110    | 39   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 20    | 154   | 3      | Intel Xeon Silver 4110    | 39   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 20    | 155   | 5      | Intel Xeon Silver 4110    | 39   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 20    | 156   | 7      | Intel Xeon Silver 4110    | 39   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 20    | 157   | 9      | Intel Xeon Silver 4110    | 40   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 20    | 158   | 11     | Intel Xeon Silver 4110    | 40   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 20    | 159   | 13     | Intel Xeon Silver 4110    | 40   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 20    | 160   | 15     | Intel Xeon Silver 4110    | 40   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-11          | 21    | 161   | 0      | Intel Xeon Silver 4110    | 41   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 21    | 162   | 2      | Intel Xeon Silver 4110    | 41   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 21    | 163   | 4      | Intel Xeon Silver 4110    | 41   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 21    | 164   | 6      | Intel Xeon Silver 4110    | 41   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 21    | 165   | 8      | Intel Xeon Silver 4110    | 42   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 21    | 166   | 10     | Intel Xeon Silver 4110    | 42   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 21    | 167   | 12     | Intel Xeon Silver 4110    | 42   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 21    | 168   | 14     | Intel Xeon Silver 4110    | 42   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 22    | 169   | 1      | Intel Xeon Silver 4110    | 43   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 22    | 170   | 3      | Intel Xeon Silver 4110    | 43   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 22    | 171   | 5      | Intel Xeon Silver 4110    | 43   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 22    | 172   | 7      | Intel Xeon Silver 4110    | 43   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 22    | 173   | 9      | Intel Xeon Silver 4110    | 44   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 22    | 174   | 11     | Intel Xeon Silver 4110    | 44   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 22    | 175   | 13     | Intel Xeon Silver 4110    | 44   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 22    | 176   | 15     | Intel Xeon Silver 4110    | 44   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-12          | 23    | 177   | 0      | Intel Xeon Silver 4110    | 45   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 23    | 178   | 2      | Intel Xeon Silver 4110    | 45   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 23    | 179   | 4      | Intel Xeon Silver 4110    | 45   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 23    | 180   | 6      | Intel Xeon Silver 4110    | 45   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 23    | 181   | 8      | Intel Xeon Silver 4110    | 46   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 23    | 182   | 10     | Intel Xeon Silver 4110    | 46   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 23    | 183   | 12     | Intel Xeon Silver 4110    | 46   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 23    | 184   | 14     | Intel Xeon Silver 4110    | 46   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 24    | 185   | 1      | Intel Xeon Silver 4110    | 47   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 24    | 186   | 3      | Intel Xeon Silver 4110    | 47   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 24    | 187   | 5      | Intel Xeon Silver 4110    | 47   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 24    | 188   | 7      | Intel Xeon Silver 4110    | 47   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 24    | 189   | 9      | Intel Xeon Silver 4110    | 48   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 24    | 190   | 11     | Intel Xeon Silver 4110    | 48   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 24    | 191   | 13     | Intel Xeon Silver 4110    | 48   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 24    | 192   | 15     | Intel Xeon Silver 4110    | 48   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-13          | 25    | 193   | 0      | Intel Xeon Silver 4110    | 49   | 0          | Quadro RTX 6000                |
| clustera    | clustera-13          | 25    | 194   | 2      | Intel Xeon Silver 4110    | 49   | 0          | Quadro RTX 6000                |
| clustera    | clustera-13          | 25    | 195   | 4      | Intel Xeon Silver 4110    | 49   | 0          | Quadro RTX 6000                |
| clustera    | clustera-13          | 25    | 196   | 6      | Intel Xeon Silver 4110    | 49   | 0          | Quadro RTX 6000                |
| clustera    | clustera-13          | 25    | 197   | 8      | Intel Xeon Silver 4110    | 50   | 1          | Quadro RTX 6000                |
| clustera    | clustera-13          | 25    | 198   | 10     | Intel Xeon Silver 4110    | 50   | 1          | Quadro RTX 6000                |
| clustera    | clustera-13          | 25    | 199   | 12     | Intel Xeon Silver 4110    | 50   | 1          | Quadro RTX 6000                |
| clustera    | clustera-13          | 25    | 200   | 14     | Intel Xeon Silver 4110    | 50   | 1          | Quadro RTX 6000                |
| clustera    | clustera-13          | 26    | 201   | 1      | Intel Xeon Silver 4110    | 51   | 2          | Quadro RTX 6000                |
| clustera    | clustera-13          | 26    | 202   | 3      | Intel Xeon Silver 4110    | 51   | 2          | Quadro RTX 6000                |
| clustera    | clustera-13          | 26    | 203   | 5      | Intel Xeon Silver 4110    | 51   | 2          | Quadro RTX 6000                |
| clustera    | clustera-13          | 26    | 204   | 7      | Intel Xeon Silver 4110    | 51   | 2          | Quadro RTX 6000                |
| clustera    | clustera-13          | 26    | 205   | 9      | Intel Xeon Silver 4110    | 52   | 3          | Quadro RTX 6000                |
