+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| cluster     | host                 | cpu   | core  | cpuset | cpumodel                  | gpu  | gpudevice  | gpumodel                       |
| clustera    | clustera-3           | 1620  | 8569  | 5      | Intel Xeon Silver 4110    | 63   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-3           | 1620  | 8570  | 7      | Intel Xeon Silver 4110    | 63   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-3           | 1620  | 8571  | 9      | Intel Xeon Silver 4110    | 64   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-3           | 1620  | 8572  | 11     | Intel Xeon Silver 4110    | 64   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-3           | 1620  | 8573  | 13     | Intel Xeon Silver 4110    | 64   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-3           | 1620  | 8574  | 15     | Intel Xeon Silver 4110    | 64   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-4           | 1621  | 8575  | 0      | Intel Xeon Silver 4110    | 65   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1621  | 8576  | 2      | Intel Xeon Silver 4110    | 65   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1621  | 8577  | 4      | Intel Xeon Silver 4110    | 65   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1621  | 8578  | 6      | Intel Xeon Silver 4110    | 65   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1621  | 8579  | 8      | Intel Xeon Silver 4110    | 66   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1621  | 8580  | 10     | Intel Xeon Silver 4110    | 66   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1621  | 8581  | 12     | Intel Xeon Silver 4110    | 66   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1621  | 8582  | 14     | Intel Xeon Silver 4110    | 66   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1622  | 8583  | 1      | Intel Xeon Silver 4110    | 67   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1622  | 8584  | 3      | Intel Xeon Silver 4110    | 67   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1622  | 8585  | 5      | Intel Xeon Silver 4110    | 67   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1622  | 8586  | 7      | Intel Xeon Silver 4110    | 67   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1622  | 8587  | 9      | Intel Xeon Silver 4110    | 68   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1622  | 8588  | 11     | Intel Xeon Silver 4110    | 68   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1622  | 8589  | 13     | Intel Xeon Silver 4110    | 68   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-4           | 1622  | 8590  | 15     | Intel Xeon Silver 4110    | 68   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-5           | 1623  | 8591  | 0      | Intel Xeon Silver 4110    | 69   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1623  | 8592  | 2      | Intel Xeon Silver 4110    | 69   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1623  | 8593  | 4      | Intel Xeon Silver 4110    | 69   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1623  | 8594  | 6      | Intel Xeon Silver 4110    | 69   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1623  | 8595  | 8      | Intel Xeon Silver 4110    | 70   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1623  | 8596  | 10     | Intel Xeon Silver 4110    | 70   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1623  | 8597  | 12     | Intel Xeon Silver 4110    | 70   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1623  | 8598  | 14     | Intel Xeon Silver 4110    | 70   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1624  | 8599  | 1      | Intel Xeon Silver 4110    | 71   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1624  | 8600  | 3      | Intel Xeon Silver 4110    | 71   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1624  | 8601  | 5      | Intel Xeon Silver 4110    | 71   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1624  | 8602  | 7      | Intel Xeon Silver 4110    | 71   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1624  | 8603  | 9      | Intel Xeon Silver 4110    | 72   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1624  | 8604  | 11     | Intel Xeon Silver 4110    | 72   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1624  | 8605  | 13     | Intel Xeon Silver 4110    | 72   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-5           | 1624  | 8606  | 15     | Intel Xeon Silver 4110    | 72   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-6           | 1625  | 8607  | 0      | Intel Xeon Silver 4110    | 73   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1625  | 8608  | 2      | Intel Xeon Silver 4110    | 73   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1625  | 8609  | 4      | Intel Xeon Silver 4110    | 73   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1625  | 8610  | 6      | Intel Xeon Silver 4110    | 73   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1625  | 8611  | 8      | Intel Xeon Silver 4110    | 74   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1625  | 8612  | 10     | Intel Xeon Silver 4110    | 74   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1625  | 8613  | 12     | Intel Xeon Silver 4110    | 74   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1625  | 8614  | 14     | Intel Xeon Silver 4110    | 74   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1626  | 8615  | 1      | Intel Xeon Silver 4110    | 75   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1626  | 8616  | 3      | Intel Xeon Silver 4110    | 75   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1626  | 8617  | 5      | Intel Xeon Silver 4110    | 75   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1626  | 8618  | 7      | Intel Xeon Silver 4110    | 75   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1626  | 8619  | 9      | Intel Xeon Silver 4110    | 76   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1626  | 8620  | 11     | Intel Xeon Silver 4110    | 76   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1626  | 8621  | 13     | Intel Xeon Silver 4110    | 76   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-6           | 1626  | 8622  | 15     | Intel Xeon Silver 4110    | 76   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-7           | 1627  | 8623  | 0      | Intel Xeon Silver 4110    | 77   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1627  | 8624  | 2      | Intel Xeon Silver 4110    | 77   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1627  | 8625  | 4      | Intel Xeon Silver 4110    | 77   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1627  | 8626  | 6      | Intel Xeon Silver 4110    | 77   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1627  | 8627  | 8      | Intel Xeon Silver 4110    | 78   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1627  | 8628  | 10     | Intel Xeon Silver 4110    | 78   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1627  | 8629  | 12     | Intel Xeon Silver 4110    | 78   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1627  | 8630  | 14     | Intel Xeon Silver 4110    | 78   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1628  | 8631  | 1      | Intel Xeon Silver 4110    | 79   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1628  | 8632  | 3      | Intel Xeon Silver 4110    | 79   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1628  | 8633  | 5      | Intel Xeon Silver 4110    | 79   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1628  | 8634  | 7      | Intel Xeon Silver 4110    | 79   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1628  | 8635  | 9      | Intel Xeon Silver 4110    | 80   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1628  | 8636  | 11     | Intel Xeon Silver 4110    | 80   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1628  | 8637  | 13     | Intel Xeon Silver 4110    | 80   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-7           | 1628  | 8638  | 15     | Intel Xeon Silver 4110    | 80   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-8           | 1629  | 8639  | 0      | Intel Xeon Silver 4110    | 81   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1629  | 8640  | 2      | Intel Xeon Silver 4110    | 81   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1629  | 8641  | 4      | Intel Xeon Silver 4110    | 81   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1629  | 8642  | 6      | Intel Xeon Silver 4110    | 81   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1629  | 8643  | 8      | Intel Xeon Silver 4110    | 82   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1629  | 8644  | 10     | Intel Xeon Silver 4110    | 82   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1629  | 8645  | 12     | Intel Xeon Silver 4110    | 82   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1629  | 8646  | 14     | Intel Xeon Silver 4110    | 82   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1630  | 8647  | 1      | Intel Xeon Silver 4110    | 83   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1630  | 8648  | 3      | Intel Xeon Silver 4110    | 83   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1630  | 8649  | 5      | Intel Xeon Silver 4110    | 83   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1630  | 8650  | 7      | Intel Xeon Silver 4110    | 83   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1630  | 8651  | 9      | Intel Xeon Silver 4110    | 84   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1630  | 8652  | 11     | Intel Xeon Silver 4110    | 84   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1630  | 8653  | 13     | Intel Xeon Silver 4110    | 84   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-8           | 1630  | 8654  | 15     | Intel Xeon Silver 4110    | 84   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-9           | 1631  | 8655  | 0      | Intel Xeon Silver 4110    | 85   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1631  | 8656  | 2      | Intel Xeon Silver 4110    | 85   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1631  | 8657  | 4      | Intel Xeon Silver 4110    | 85   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1631  | 8658  | 6      | Intel Xeon Silver 4110    | 85   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1631  | 8659  | 8      | Intel Xeon Silver 4110    | 86   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1631  | 8660  | 10     | Intel Xeon Silver 4110    | 86   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1631  | 8661  | 12     | Intel Xeon Silver 4110    | 86   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1631  | 8662  | 14     | Intel Xeon Silver 4110    | 86   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1632  | 8663  | 1      | Intel Xeon Silver 4110    | 87   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1632  | 8664  | 3      | Intel Xeon Silver 4110    | 87   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1632  | 8665  | 5      | Intel Xeon Silver 4110    | 87   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1632  | 8666  | 7      | Intel Xeon Silver 4110    | 87   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1632  | 8667  | 9      | Intel Xeon Silver 4110    | 88   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1632  | 8668  | 11     | Intel Xeon Silver 4110    | 88   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1632  | 8669  | 13     | Intel Xeon Silver 4110    | 88   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-9           | 1632  | 8670  | 15     | Intel Xeon Silver 4110    | 88   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-10          | 1633  | 8671  | 0      | Intel Xeon Silver 4110    | 89   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1633  | 8672  | 2      | Intel Xeon Silver 4110    | 89   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1633  | 8673  | 4      | Intel Xeon Silver 4110    | 89   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1633  | 8674  | 6      | Intel Xeon Silver 4110    | 89   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1633  | 8675  | 8      | Intel Xeon Silver 4110    | 90   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1633  | 8676  | 10     | Intel Xeon Silver 4110    | 90   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1633  | 8677  | 12     | Intel Xeon Silver 4110    | 90   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1633  | 8678  | 14     | Intel Xeon Silver 4110    | 90   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1634  | 8679  | 1      | Intel Xeon Silver 4110    | 91   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1634  | 8680  | 3      | Intel Xeon Silver 4110    | 91   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1634  | 8681  | 5      | Intel Xeon Silver 4110    | 91   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1634  | 8682  | 7      | Intel Xeon Silver 4110    | 91   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1634  | 8683  | 9      | Intel Xeon Silver 4110    | 92   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1634  | 8684  | 11     | Intel Xeon Silver 4110    | 92   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1634  | 8685  | 13     | Intel Xeon Silver 4110    | 92   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-10          | 1634  | 8686  | 15     | Intel Xeon Silver 4110    | 92   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-11          | 1635  | 8687  | 0      | Intel Xeon Silver 4110    | 93   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1635  | 8688  | 2      | Intel Xeon Silver 4110    | 93   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1635  | 8689  | 4      | Intel Xeon Silver 4110    | 93   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1635  | 8690  | 6      | Intel Xeon Silver 4110    | 93   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1635  | 8691  | 8      | Intel Xeon Silver 4110    | 94   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1635  | 8692  | 10     | Intel Xeon Silver 4110    | 94   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1635  | 8693  | 12     | Intel Xeon Silver 4110    | 94   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1635  | 8694  | 14     | Intel Xeon Silver 4110    | 94   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1636  | 8695  | 1      | Intel Xeon Silver 4110    | 95   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1636  | 8696  | 3      | Intel Xeon Silver 4110    | 95   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1636  | 8697  | 5      | Intel Xeon Silver 4110    | 95   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1636  | 8698  | 7      | Intel Xeon Silver 4110    | 95   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1636  | 8699  | 9      | Intel Xeon Silver 4110    | 96   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1636  | 8700  | 11     | Intel Xeon Silver 4110    | 96   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1636  | 8701  | 13     | Intel Xeon Silver 4110    | 96   | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-11          | 1636  | 8702  | 15     | Intel Xeon Silver 4110    | 96   | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-12          | 1637  | 8703  | 0      | Intel Xeon Silver 4110    | 97   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1637  | 8704  | 2      | Intel Xeon Silver 4110    | 97   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1637  | 8705  | 4      | Intel Xeon Silver 4110    | 97   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1637  | 8706  | 6      | Intel Xeon Silver 4110    | 97   | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1637  | 8707  | 8      | Intel Xeon Silver 4110    | 98   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1637  | 8708  | 10     | Intel Xeon Silver 4110    | 98   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1637  | 8709  | 12     | Intel Xeon Silver 4110    | 98   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1637  | 8710  | 14     | Intel Xeon Silver 4110    | 98   | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1638  | 8711  | 1      | Intel Xeon Silver 4110    | 99   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1638  | 8712  | 3      | Intel Xeon Silver 4110    | 99   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1638  | 8713  | 5      | Intel Xeon Silver 4110    | 99   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1638  | 8714  | 7      | Intel Xeon Silver 4110    | 99   | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1638  | 8715  | 9      | Intel Xeon Silver 4110    | 100  | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1638  | 8716  | 11     | Intel Xeon Silver 4110    | 100  | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1638  | 8717  | 13     | Intel Xeon Silver 4110    | 100  | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-12          | 1638  | 8718  | 15     | Intel Xeon Silver 4110    | 100  | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| clustera    | clustera-13          | 1639  | 8719  | 0      | Intel Xeon Silver 4110    | 101  | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1639  | 8720  | 2      | Intel Xeon Silver 4110    | 101  | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1639  | 8721  | 4      | Intel Xeon Silver 4110    | 101  | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1639  | 8722  | 6      | Intel Xeon Silver 4110    | 101  | 0          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1639  | 8723  | 8      | Intel Xeon Silver 4110    | 102  | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1639  | 8724  | 10     | Intel Xeon Silver 4110    | 102  | 1          | GeForce RTX 2080 Ti            |
